sale_id,sale_date,year,quarter,month,country,region,city,product_name,category,storage,color,unit_price_usd,discount_pct,units_sold,discounted_price_usd,revenue_usd,currency,fx_rate_to_usd,revenue_local_currency,sales_channel,payment_method,customer_segment,customer_age_group,previous_device_os,customer_rating,return_status
APPL-00006924,2024-05-02,2024,Q2,May,Pakistan,Asia,Hyderabad,Apple Watch SE (2nd Gen),Apple Watch,N/A,Titanium,235.34,7,1,218.87,218.87,PKR,279.0,61064.73,Authorized Reseller,Net Banking,Education,55+,N/A,4.8,Kept
APPL-00006925,2024-08-19,2024,Q3,August,Pakistan,Asia,Hyderabad,iPhone 15 Pro Max,iPhone,128 GB,Starlight,1146.27,15,1,974.33,974.33,PKR,279.0,271838.07,Online (Apple.com),Credit Card,Education,45–54,Other,4.7,Kept
APPL-00006926,2024-10-01,2024,Q4,October,Pakistan,Asia,Hyderabad,MacBook Air 13-inch (M2),Mac,2 TB SSD,Space Gray,1094.21,0,1,1094.21,1094.21,PKR,279.0,305284.59,Third-Party Retailer,EMI / Installment,Individual,18–24,N/A,5.0,Kept
APPL-00006927,2022-03-12,2022,Q1,March,Pakistan,Asia,Islamabad,iPad Mini (6th Gen),iPad,256 GB,Blue,508.11,10,1,457.3,457.3,PKR,279.0,127586.7,Carrier Store,Net Banking,Government,18–24,N/A,,Kept
APPL-00006928,2022-04-20,2022,Q2,April,Pakistan,Asia,Islamabad,iPad Pro 11-inch (M2),iPad,256 GB,Blue,802.63,7,1,746.45,746.45,PKR,279.0,208259.55,Authorized Reseller,EMI / Installment,Education,35–44,N/A,4.0,Kept
APPL-00006929,2022-05-19,2022,Q2,May,Pakistan,Asia,Islamabad,AirPods (2nd Gen),AirPods,N/A,Sky,123.99,15,2,105.39,210.78,PKR,279.0,58807.62,Authorized Reseller,Debit Card,Government,18–24,N/A,3.7,Kept
APPL-00006930,2022-06-01,2022,Q2,June,Pakistan,Asia,Islamabad,iMac 24-inch (M3),Mac,1 TB SSD,Midnight,1325.49,3,1,1285.73,1285.73,PKR,279.0,358718.67,Corporate / B2B,Gift Card,Business,18–24,N/A,4.6,Kept
APPL-00006931,2022-06-11,2022,Q2,June,Pakistan,Asia,Islamabad,iPhone 14 Pro,iPhone,512 GB,Blue Titanium,933.11,15,2,793.14,1586.28,PKR,279.0,442572.12,Apple Store,Gift Card,Individual,55+,Other,4.8,Kept
APPL-00006932,2022-09-23,2022,Q3,September,Pakistan,Asia,Islamabad,Magic Mouse,Accessories,N/A,Silver,83.49,0,1,83.49,83.49,PKR,279.0,23293.71,Authorized Reseller,Debit Card,Education,35–44,N/A,4.8,Kept
APPL-00006933,2022-10-01,2022,Q4,October,Pakistan,Asia,Islamabad,AirPods Max,AirPods,N/A,White,543.47,2,1,532.6,532.6,PKR,279.0,148595.4,Third-Party Retailer,Apple Pay,Business,35–44,N/A,,Kept
APPL-00006934,2022-11-19,2022,Q4,November,Pakistan,Asia,Islamabad,USB-C Woven Charge Cable,Accessories,N/A,Space Gray,28.1,0,2,28.1,56.2,PKR,279.0,15679.8,Online (Apple.com),Credit Card,Education,55+,N/A,,Kept
APPL-00006935,2022-11-20,2022,Q4,November,Pakistan,Asia,Islamabad,iPad Pro 11-inch (M2),iPad,128 GB,Silver,744.57,0,1,744.57,744.57,PKR,279.0,207735.03,Online (Apple.com),Cash,Government,18–24,N/A,3.6,Kept
APPL-00006936,2022-12-08,2022,Q4,December,Pakistan,Asia,Islamabad,HomePod (2nd Gen),Accessories,N/A,Space Gray,294.65,3,1,285.81,285.81,PKR,279.0,79740.99,Carrier Store,Apple Pay,Business,18–24,N/A,,Kept
APPL-00006937,2023-01-31,2023,Q1,January,Pakistan,Asia,Islamabad,MacBook Pro 16-inch (M3 Pro),Mac,256 GB SSD,Midnight,2482.25,2,1,2432.61,2432.61,PKR,279.0,678698.19,Third-Party Retailer,Debit Card,Individual,55+,N/A,,Kept
APPL-00006938,2023-04-19,2023,Q2,April,Pakistan,Asia,Islamabad,iPhone 14,iPhone,64 GB,Black Titanium,861.13,2,3,843.91,2531.73,PKR,279.0,706352.67,Carrier Store,Apple Pay,Education,18–24,Android,,Kept
APPL-00006939,2023-06-02,2023,Q2,June,Pakistan,Asia,Islamabad,Apple Watch Series 9,Apple Watch,N/A,Natural,380.32,0,1,380.32,380.32,PKR,279.0,106109.28,Carrier Store,Apple Pay,Government,25–34,N/A,3.0,Kept
APPL-00006940,2023-06-03,2023,Q2,June,Pakistan,Asia,Islamabad,AirPods Max,AirPods,N/A,Starlight,543.81,0,1,543.81,543.81,PKR,279.0,151722.99,Corporate / B2B,Net Banking,Individual,35–44,N/A,,Kept
APPL-00006941,2023-09-22,2023,Q3,September,Pakistan,Asia,Islamabad,Magic Keyboard,Accessories,N/A,White,96.34,0,1,96.34,96.34,PKR,279.0,26878.86,Apple Store,Gift Card,Individual,18–24,N/A,3.2,Returned
APPL-00006942,2023-10-07,2023,Q4,October,Pakistan,Asia,Islamabad,Magic Trackpad,Accessories,N/A,White,138.15,0,1,138.15,138.15,PKR,279.0,38543.85,Carrier Store,Net Banking,Individual,55+,N/A,3.7,Kept
APPL-00006943,2023-11-26,2023,Q4,November,Pakistan,Asia,Islamabad,MacBook Air 13-inch (M2),Mac,2 TB SSD,Space Gray,1062.22,10,3,956.0,2868.0,PKR,279.0,800172.0,Corporate / B2B,Gift Card,Government,25–34,N/A,,Kept
APPL-00006944,2024-02-05,2024,Q1,February,Pakistan,Asia,Islamabad,iPad Pro 11-inch (M2),iPad,128 GB,Space Gray,739.37,10,1,665.43,665.43,PKR,279.0,185654.97,Corporate / B2B,Net Banking,Education,45–54,N/A,5.0,Kept
APPL-00006945,2024-03-10,2024,Q1,March,Pakistan,Asia,Islamabad,iPad Mini (6th Gen),iPad,128 GB,Starlight,490.87,0,1,490.87,490.87,PKR,279.0,136952.73,Third-Party Retailer,Net Banking,Business,35–44,N/A,,Returned
APPL-00006946,2024-06-21,2024,Q2,June,Pakistan,Asia,Islamabad,iPad Pro 12.9-inch (M2),iPad,64 GB,Gold,1030.1,0,2,1030.1,2060.2,PKR,279.0,574795.8,Carrier Store,EMI / Installment,Government,45–54,N/A,,Kept
APPL-00006947,2024-06-27,2024,Q2,June,Pakistan,Asia,Islamabad,iPhone 14 Pro Max,iPhone,256 GB,Silver,976.14,0,1,976.14,976.14,PKR,279.0,272343.06,Apple Store,Apple Pay,Government,18–24,iOS 16,3.8,Kept
APPL-00006948,2024-07-19,2024,Q3,July,Pakistan,Asia,Islamabad,iPhone 13 Pro,iPhone,128 GB,Silver,919.32,5,1,873.35,873.35,PKR,279.0,243664.65,Online (Apple.com),Net Banking,Individual,18–24,Other,3.5,Kept
APPL-00006949,2024-08-04,2024,Q3,August,Pakistan,Asia,Islamabad,iPhone 14 Plus,iPhone,128 GB,Deep Purple,866.3,3,1,840.31,840.31,PKR,279.0,234446.49,Apple Store,Credit Card,Education,55+,New User,,Kept
APPL-00006950,2024-08-21,2024,Q3,August,Pakistan,Asia,Islamabad,Magic Trackpad,Accessories,N/A,White,135.88,3,1,131.8,131.8,PKR,279.0,36772.2,Third-Party Retailer,Gift Card,Education,25–34,N/A,4.0,Kept
APPL-00006951,2024-11-15,2024,Q4,November,Pakistan,Asia,Islamabad,iMac 24-inch (M3),Mac,512 GB SSD,Gold,1398.16,0,7,1398.16,9787.12,PKR,279.0,2730606.48,Authorized Reseller,Debit Card,Business,25–34,N/A,4.5,Kept
APPL-00006952,2022-01-28,2022,Q1,January,Pakistan,Asia,Karachi,Magic Keyboard,Accessories,N/A,Silver,93.25,10,1,83.92,83.92,PKR,279.0,23413.68,Corporate / B2B,EMI / Installment,Business,18–24,N/A,,Kept
APPL-00006953,2022-03-10,2022,Q1,March,Pakistan,Asia,Karachi,iPhone SE (3rd Gen),iPhone,1 TB,Black Titanium,435.8,0,1,435.8,435.8,PKR,279.0,121588.2,Corporate / B2B,Gift Card,Business,25–34,iOS 16,4.9,Kept
APPL-00006954,2022-03-15,2022,Q1,March,Pakistan,Asia,Karachi,AirPods (2nd Gen),AirPods,N/A,Midnight,127.02,0,2,127.02,254.04,PKR,279.0,70877.16,Authorized Reseller,Gift Card,Education,18–24,N/A,4.3,Kept
APPL-00006955,2022-05-18,2022,Q2,May,Pakistan,Asia,Karachi,iPhone 15 Plus,iPhone,256 GB,Product Red,945.77,10,4,851.19,3404.76,PKR,279.0,949928.04,Authorized Reseller,EMI / Installment,Education,25–34,New User,4.9,Kept
APPL-00006956,2022-07-28,2022,Q3,July,Pakistan,Asia,Karachi,MacBook Air 15-inch (M2),Mac,256 GB SSD,Midnight,1399.22,0,2,1399.22,2798.44,PKR,279.0,780764.76,Authorized Reseller,Cash,Education,18–24,N/A,3.6,Kept
APPL-00006957,2022-09-03,2022,Q3,September,Pakistan,Asia,Karachi,Mac mini (M2),Mac,256 GB SSD,Midnight,563.3,5,1,535.13,535.13,PKR,279.0,149301.27,Third-Party Retailer,EMI / Installment,Education,18–24,N/A,4.5,Kept
APPL-00006958,2022-09-21,2022,Q3,September,Pakistan,Asia,Karachi,AirPods (3rd Gen),AirPods,N/A,Sky,164.44,0,2,164.44,328.88,PKR,279.0,91757.52,Corporate / B2B,Net Banking,Government,45–54,N/A,4.7,Kept
APPL-00006959,2023-05-28,2023,Q2,May,Pakistan,Asia,Karachi,iPad Pro 12.9-inch (M2),iPad,256 GB,Gold,1112.16,3,1,1078.8,1078.8,PKR,279.0,300985.2,Authorized Reseller,Credit Card,Government,45–54,N/A,3.0,Kept
APPL-00006960,2023-06-07,2023,Q2,June,Pakistan,Asia,Karachi,Apple TV 4K (3rd Gen),Accessories,N/A,White,138.99,10,1,125.09,125.09,PKR,279.0,34900.11,Carrier Store,Cash,Business,18–24,N/A,4.0,Returned
APPL-00006961,2023-06-24,2023,Q2,June,Pakistan,Asia,Karachi,iPhone 13 Pro Max,iPhone,256 GB,Midnight,1088.4,0,1,1088.4,1088.4,PKR,279.0,303663.6,Apple Store,Debit Card,Individual,18–24,Other,4.1,Exchanged
APPL-00006962,2023-08-17,2023,Q3,August,Pakistan,Asia,Karachi,iPad Pro 12.9-inch (M2),iPad,1 TB,Starlight,1145.09,0,1,1145.09,1145.09,PKR,279.0,319480.11,Online (Apple.com),Credit Card,Business,45–54,N/A,,Exchanged
APPL-00006963,2023-09-10,2023,Q3,September,Pakistan,Asia,Karachi,iPhone 15 Plus,iPhone,64 GB,Silver,914.93,3,1,887.48,887.48,PKR,279.0,247606.92,Apple Store,Apple Pay,Government,45–54,iOS 15,3.8,Kept
APPL-00006964,2023-11-24,2023,Q4,November,Pakistan,Asia,Karachi,Magic Trackpad,Accessories,N/A,White,121.63,0,2,121.63,243.26,PKR,279.0,67869.54,Corporate / B2B,Gift Card,Education,55+,N/A,4.7,Kept
APPL-00006965,2023-12-09,2023,Q4,December,Pakistan,Asia,Karachi,AirPods Pro (2nd Gen),AirPods,N/A,Midnight,234.7,5,2,222.96,445.92,PKR,279.0,124411.68,Third-Party Retailer,Apple Pay,Individual,25–34,N/A,4.4,Kept
APPL-00006966,2024-01-24,2024,Q1,January,Pakistan,Asia,Karachi,Apple Watch Series 9,Apple Watch,N/A,Black Titanium,396.36,5,1,376.54,376.54,PKR,279.0,105054.66,Authorized Reseller,Credit Card,Business,25–34,N/A,3.7,Kept
APPL-00006967,2024-05-26,2024,Q2,May,Pakistan,Asia,Karachi,USB-C Woven Charge Cable,Accessories,N/A,White,28.65,2,3,28.08,84.24,PKR,279.0,23502.96,Corporate / B2B,EMI / Installment,Business,25–34,N/A,,Kept
APPL-00006968,2024-10-07,2024,Q4,October,Pakistan,Asia,Karachi,iPad Air (M1),iPad,128 GB,Starlight,554.65,0,3,554.65,1663.95,PKR,279.0,464242.05,Corporate / B2B,EMI / Installment,Business,45–54,N/A,3.2,Kept
APPL-00006969,2024-11-10,2024,Q4,November,Pakistan,Asia,Karachi,iPad (10th Generation),iPad,1 TB,Starlight,419.89,0,1,419.89,419.89,PKR,279.0,117149.31,Apple Store,Debit Card,Government,18–24,N/A,4.1,Kept
APPL-00006970,2022-03-10,2022,Q1,March,Pakistan,Asia,Lahore,Magic Mouse,Accessories,N/A,Black,79.63,0,1,79.63,79.63,PKR,279.0,22216.77,Authorized Reseller,Net Banking,Government,35–44,N/A,3.8,Exchanged
APPL-00006971,2022-06-19,2022,Q2,June,Pakistan,Asia,Lahore,iPad Mini (6th Gen),iPad,256 GB,Starlight,524.87,0,1,524.87,524.87,PKR,279.0,146438.73,Third-Party Retailer,Apple Pay,Government,55+,N/A,,Kept
APPL-00006972,2022-07-31,2022,Q3,July,Pakistan,Asia,Lahore,Magic Trackpad,Accessories,N/A,Space Gray,123.44,0,1,123.44,123.44,PKR,279.0,34439.76,Online (Apple.com),Credit Card,Individual,25–34,N/A,,Kept
APPL-00006973,2022-08-04,2022,Q3,August,Pakistan,Asia,Lahore,Apple Watch Ultra 2,Apple Watch,N/A,Product Red,751.74,0,2,751.74,1503.48,PKR,279.0,419470.92,Third-Party Retailer,Debit Card,Education,35–44,N/A,,Kept
APPL-00006974,2022-09-02,2022,Q3,September,Pakistan,Asia,Lahore,iPhone 13 Pro,iPhone,512 GB,Yellow,960.27,10,1,864.24,864.24,PKR,279.0,241122.96,Carrier Store,Net Banking,Individual,18–24,Android,,Kept
APPL-00006975,2023-04-05,2023,Q2,April,Pakistan,Asia,Lahore,Mac mini (M2),Mac,1 TB SSD,Space Gray,622.23,7,1,578.67,578.67,PKR,279.0,161448.93,Carrier Store,EMI / Installment,Government,35–44,N/A,3.1,Kept
APPL-00006976,2023-04-08,2023,Q2,April,Pakistan,Asia,Lahore,USB-C Woven Charge Cable,Accessories,N/A,Black,28.89,7,4,26.87,107.48,PKR,279.0,29986.92,Apple Store,Debit Card,Government,35–44,N/A,,Kept
APPL-00006977,2023-05-01,2023,Q2,May,Pakistan,Asia,Lahore,iPhone 14 Pro,iPhone,1 TB,Starlight,857.27,10,2,771.54,1543.08,PKR,279.0,430519.32,Carrier Store,Debit Card,Business,25–34,iOS 16,4.1,Kept
APPL-00006978,2023-05-23,2023,Q2,May,Pakistan,Asia,Lahore,Apple TV 4K (3rd Gen),Accessories,N/A,Black,123.32,2,1,120.85,120.85,PKR,279.0,33717.15,Apple Store,Credit Card,Individual,25–34,N/A,,Kept
APPL-00006979,2023-06-02,2023,Q2,June,Pakistan,Asia,Lahore,Apple Watch Series 8,Apple Watch,N/A,Black Titanium,300.96,0,5,300.96,1504.8,PKR,279.0,419839.2,Carrier Store,Gift Card,Individual,35–44,N/A,4.5,Kept
APPL-00006980,2023-06-15,2023,Q2,June,Pakistan,Asia,Lahore,Apple Watch SE (2nd Gen),Apple Watch,N/A,Midnight,253.49,0,2,253.49,506.98,PKR,279.0,141447.42,Authorized Reseller,Net Banking,Education,55+,N/A,3.9,Kept
APPL-00006981,2023-07-07,2023,Q3,July,Pakistan,Asia,Lahore,Apple Pencil (1st Gen),Accessories,N/A,Black,98.73,5,1,93.79,93.79,PKR,279.0,26167.41,Third-Party Retailer,Apple Pay,Education,55+,N/A,4.3,Kept
APPL-00006982,2023-08-03,2023,Q3,August,Pakistan,Asia,Lahore,Apple TV 4K (3rd Gen),Accessories,N/A,Silver,123.5,3,1,119.8,119.8,PKR,279.0,33424.2,Carrier Store,Net Banking,Government,18–24,N/A,,Kept
APPL-00006983,2023-08-09,2023,Q3,August,Pakistan,Asia,Lahore,iPad Mini (6th Gen),iPad,1 TB,Space Gray,477.8,2,1,468.24,468.24,PKR,279.0,130638.96,Online (Apple.com),Debit Card,Business,45–54,N/A,4.4,Kept
APPL-00006984,2023-09-08,2023,Q3,September,Pakistan,Asia,Lahore,iPhone 14 Pro,iPhone,1 TB,Blue Titanium,901.01,0,4,901.01,3604.04,PKR,279.0,1005527.16,Third-Party Retailer,Apple Pay,Business,35–44,iOS 16,4.3,Kept
APPL-00006985,2023-10-20,2023,Q4,October,Pakistan,Asia,Lahore,iPad Pro 12.9-inch (M2),iPad,256 GB,Space Gray,1024.97,0,3,1024.97,3074.91,PKR,279.0,857899.89,Corporate / B2B,Credit Card,Education,18–24,N/A,3.2,Kept
APPL-00006986,2023-12-04,2023,Q4,December,Pakistan,Asia,Lahore,MacBook Pro 16-inch (M3 Pro),Mac,1 TB SSD,Space Gray,2299.78,0,3,2299.78,6899.34,PKR,279.0,1924915.86,Apple Store,Cash,Government,55+,N/A,,Kept
APPL-00006987,2023-12-18,2023,Q4,December,Pakistan,Asia,Lahore,iPad Mini (6th Gen),iPad,128 GB,Gold,505.49,0,1,505.49,505.49,PKR,279.0,141031.71,Apple Store,Debit Card,Business,18–24,N/A,3.0,Kept
APPL-00006988,2023-12-25,2023,Q4,December,Pakistan,Asia,Lahore,Apple TV 4K (3rd Gen),Accessories,N/A,Black,134.56,7,1,125.14,125.14,PKR,279.0,34914.06,Apple Store,Debit Card,Government,25–34,N/A,3.6,Kept
APPL-00006989,2024-02-08,2024,Q1,February,Pakistan,Asia,Lahore,iPhone 13,iPhone,512 GB,Black,645.92,0,1,645.92,645.92,PKR,279.0,180211.68,Carrier Store,Debit Card,Business,45–54,New User,3.2,Kept
APPL-00006990,2024-03-05,2024,Q1,March,Pakistan,Asia,Lahore,Apple Watch Series 8,Apple Watch,N/A,Black Titanium,295.49,7,6,274.81,1648.86,PKR,279.0,460031.94,Online (Apple.com),Debit Card,Business,25–34,N/A,3.3,Kept
APPL-00006991,2024-03-28,2024,Q1,March,Pakistan,Asia,Lahore,iPhone 13 Mini,iPhone,1 TB,Black,609.05,0,2,609.05,1218.1,PKR,279.0,339849.9,Carrier Store,EMI / Installment,Individual,18–24,iOS 17,4.8,Kept
APPL-00006992,2024-05-19,2024,Q2,May,Pakistan,Asia,Lahore,iPhone 14 Pro,iPhone,128 GB,Product Red,966.5,0,2,966.5,1933.0,PKR,279.0,539307.0,Apple Store,EMI / Installment,Government,55+,iOS 16,,Kept
APPL-00006993,2024-05-24,2024,Q2,May,Pakistan,Asia,Lahore,Mac mini (M2),Mac,2 TB SSD,Silver,642.89,15,3,546.46,1639.38,PKR,279.0,457387.02,Third-Party Retailer,Credit Card,Individual,55+,N/A,3.2,Kept
APPL-00006994,2024-06-18,2024,Q2,June,Pakistan,Asia,Lahore,MacBook Air 13-inch (M2),Mac,256 GB SSD,Midnight,1090.75,0,2,1090.75,2181.5,PKR,279.0,608638.5,Authorized Reseller,Credit Card,Government,45–54,N/A,,Kept
APPL-00006995,2024-07-22,2024,Q3,July,Pakistan,Asia,Lahore,iPhone 13 Pro Max,iPhone,256 GB,Green,1038.52,3,1,1007.36,1007.36,PKR,279.0,281053.44,Authorized Reseller,Credit Card,Education,45–54,iOS 15,4.3,Kept
APPL-00006996,2024-08-17,2024,Q3,August,Pakistan,Asia,Lahore,MacBook Pro 16-inch (M3 Pro),Mac,2 TB SSD,Midnight,2574.44,3,5,2497.21,12486.05,PKR,279.0,3483607.95,Apple Store,Net Banking,Individual,45–54,N/A,4.2,Kept
APPL-00006997,2024-08-20,2024,Q3,August,Pakistan,Asia,Lahore,iPad Pro 12.9-inch (M2),iPad,64 GB,Starlight,1168.58,0,1,1168.58,1168.58,PKR,279.0,326033.82,Carrier Store,EMI / Installment,Education,35–44,N/A,3.6,Kept
APPL-00006998,2024-09-26,2024,Q3,September,Pakistan,Asia,Lahore,AirPods Max,AirPods,N/A,Starlight,560.63,15,2,476.54,953.08,PKR,279.0,265909.32,Carrier Store,Gift Card,Education,55+,N/A,4.1,Kept
APPL-00006999,2024-10-16,2024,Q4,October,Pakistan,Asia,Lahore,Apple TV 4K (3rd Gen),Accessories,N/A,Space Gray,131.03,0,1,131.03,131.03,PKR,279.0,36557.37,Authorized Reseller,EMI / Installment,Business,18–24,N/A,,Kept
APPL-00007000,2024-10-22,2024,Q4,October,Pakistan,Asia,Lahore,MagSafe Charger,Accessories,N/A,Space Gray,36.59,10,5,32.93,164.65,PKR,279.0,45937.35,Carrier Store,Apple Pay,Government,18–24,N/A,,Kept
APPL-00007001,2022-01-02,2022,Q1,January,Pakistan,Asia,Multan,Apple Pencil (2nd Gen),Accessories,N/A,Black,125.76,0,1,125.76,125.76,PKR,279.0,35087.04,Carrier Store,Gift Card,Individual,18–24,N/A,,Exchanged
APPL-00007002,2022-01-11,2022,Q1,January,Pakistan,Asia,Multan,HomePod (2nd Gen),Accessories,N/A,Black,293.83,2,1,287.95,287.95,PKR,279.0,80338.05,Corporate / B2B,EMI / Installment,Individual,25–34,N/A,,Kept
APPL-00007003,2022-03-15,2022,Q1,March,Pakistan,Asia,Multan,Magic Mouse,Accessories,N/A,Black,83.13,3,2,80.64,161.28,PKR,279.0,44997.12,Corporate / B2B,Net Banking,Education,45–54,N/A,4.1,Kept
APPL-00007004,2022-03-20,2022,Q1,March,Pakistan,Asia,Multan,iPhone 13 Pro,iPhone,256 GB,Deep Purple,951.17,0,4,951.17,3804.68,PKR,279.0,1061505.72,Third-Party Retailer,EMI / Installment,Business,45–54,iOS 16,3.9,Kept
APPL-00007005,2022-04-20,2022,Q2,April,Pakistan,Asia,Multan,Apple Watch SE (2nd Gen),Apple Watch,N/A,Yellow,237.93,0,1,237.93,237.93,PKR,279.0,66382.47,Carrier Store,Cash,Individual,35–44,N/A,4.6,Kept
APPL-00007006,2022-08-07,2022,Q3,August,Pakistan,Asia,Multan,iPhone 15,iPhone,256 GB,Black,742.4,0,2,742.4,1484.8,PKR,279.0,414259.2,Authorized Reseller,Gift Card,Government,35–44,New User,4.5,Kept
APPL-00007007,2022-08-26,2022,Q3,August,Pakistan,Asia,Multan,Apple Watch Series 8,Apple Watch,N/A,Black Titanium,287.87,0,2,287.87,575.74,PKR,279.0,160631.46,Authorized Reseller,EMI / Installment,Individual,55+,N/A,3.5,Kept
APPL-00007008,2022-11-12,2022,Q4,November,Pakistan,Asia,Multan,iPad Pro 12.9-inch (M2),iPad,1 TB,Gold,1081.68,0,2,1081.68,2163.36,PKR,279.0,603577.44,Apple Store,Net Banking,Individual,35–44,N/A,4.2,Kept
APPL-00007009,2022-12-09,2022,Q4,December,Pakistan,Asia,Multan,iPhone 15 Pro,iPhone,256 GB,Silver,1043.44,5,2,991.27,1982.54,PKR,279.0,553128.66,Apple Store,Net Banking,Individual,55+,Other,4.1,Kept
APPL-00007010,2022-12-31,2022,Q4,December,Pakistan,Asia,Multan,iPhone 14 Plus,iPhone,128 GB,Silver,887.2,2,2,869.46,1738.92,PKR,279.0,485158.68,Corporate / B2B,Cash,Government,55+,New User,4.0,Kept
APPL-00007011,2023-02-09,2023,Q1,February,Pakistan,Asia,Multan,HomePod (2nd Gen),Accessories,N/A,Black,275.61,0,1,275.61,275.61,PKR,279.0,76895.19,Authorized Reseller,Gift Card,Business,35–44,N/A,3.2,Kept
APPL-00007012,2023-03-07,2023,Q1,March,Pakistan,Asia,Multan,Mac Pro (M2 Ultra),Mac,256 GB SSD,Space Gray,7031.11,7,4,6538.93,26155.72,PKR,279.0,7297445.88,Apple Store,Apple Pay,Government,18–24,N/A,3.6,Kept
APPL-00007013,2023-03-08,2023,Q1,March,Pakistan,Asia,Multan,Magic Keyboard,Accessories,N/A,Black,102.06,2,2,100.02,200.04,PKR,279.0,55811.16,Online (Apple.com),Cash,Government,18–24,N/A,4.8,Kept
APPL-00007014,2023-03-27,2023,Q1,March,Pakistan,Asia,Multan,iPad (10th Generation),iPad,64 GB,Blue,457.55,3,4,443.82,1775.28,PKR,279.0,495303.12,Authorized Reseller,Net Banking,Individual,25–34,N/A,3.4,Kept
APPL-00007015,2023-05-26,2023,Q2,May,Pakistan,Asia,Multan,iMac 24-inch (M3),Mac,512 GB SSD,Midnight,1290.77,5,1,1226.23,1226.23,PKR,279.0,342118.17,Corporate / B2B,Cash,Business,55+,N/A,,Kept
APPL-00007016,2023-07-07,2023,Q3,July,Pakistan,Asia,Multan,Mac Pro (M2 Ultra),Mac,2 TB SSD,Starlight,6551.66,0,1,6551.66,6551.66,PKR,279.0,1827913.14,Third-Party Retailer,EMI / Installment,Business,18–24,N/A,4.6,Kept
APPL-00007017,2023-08-25,2023,Q3,August,Pakistan,Asia,Multan,MacBook Pro 16-inch (M3 Pro),Mac,256 GB SSD,Midnight,2579.1,5,1,2450.14,2450.14,PKR,279.0,683589.06,Apple Store,Debit Card,Education,55+,N/A,4.3,Kept
APPL-00007018,2023-09-19,2023,Q3,September,Pakistan,Asia,Multan,Mac mini (M2),Mac,2 TB SSD,Silver,633.47,3,1,614.47,614.47,PKR,279.0,171437.13,Authorized Reseller,Apple Pay,Business,35–44,N/A,4.5,Kept
APPL-00007019,2023-09-28,2023,Q3,September,Pakistan,Asia,Multan,iMac 24-inch (M3),Mac,1 TB SSD,Gold,1343.06,0,4,1343.06,5372.24,PKR,279.0,1498854.96,Third-Party Retailer,EMI / Installment,Education,45–54,N/A,4.2,Kept
APPL-00007020,2023-10-10,2023,Q4,October,Pakistan,Asia,Multan,iPhone 14 Pro Max,iPhone,512 GB,Midnight,931.35,10,1,838.22,838.22,PKR,279.0,233863.38,Corporate / B2B,EMI / Installment,Education,55+,iOS 15,3.8,Kept
APPL-00007021,2023-10-15,2023,Q4,October,Pakistan,Asia,Multan,HomePod (2nd Gen),Accessories,N/A,White,286.61,0,2,286.61,573.22,PKR,279.0,159928.38,Online (Apple.com),EMI / Installment,Government,55+,N/A,3.2,Kept
APPL-00007022,2024-01-01,2024,Q1,January,Pakistan,Asia,Multan,AirPods (3rd Gen),AirPods,N/A,Starlight,165.95,15,7,141.06,987.42,PKR,279.0,275490.18,Carrier Store,Gift Card,Individual,45–54,N/A,,Kept
APPL-00007023,2024-03-25,2024,Q1,March,Pakistan,Asia,Multan,MacBook Pro 16-inch (M3 Pro),Mac,1 TB SSD,Gold,2504.13,0,3,2504.13,7512.39,PKR,279.0,2095956.81,Third-Party Retailer,EMI / Installment,Business,55+,N/A,,Kept
APPL-00007024,2024-04-09,2024,Q2,April,Pakistan,Asia,Multan,iPad (10th Generation),iPad,64 GB,Blue,420.87,2,1,412.45,412.45,PKR,279.0,115073.55,Online (Apple.com),Debit Card,Government,18–24,N/A,,Kept
APPL-00007025,2024-05-05,2024,Q2,May,Pakistan,Asia,Multan,MacBook Air 13-inch (M2),Mac,512 GB SSD,Silver,1029.74,3,4,998.85,3995.4,PKR,279.0,1114716.6,Online (Apple.com),EMI / Installment,Individual,35–44,N/A,4.0,Kept
APPL-00007026,2024-05-31,2024,Q2,May,Pakistan,Asia,Multan,MacBook Air 13-inch (M2),Mac,512 GB SSD,Gold,1154.47,15,6,981.3,5887.8,PKR,279.0,1642696.2,Authorized Reseller,Net Banking,Business,45–54,N/A,4.9,Exchanged
APPL-00007027,2024-08-25,2024,Q3,August,Pakistan,Asia,Multan,Apple Watch SE (2nd Gen),Apple Watch,N/A,Black Titanium,246.06,3,4,238.68,954.72,PKR,279.0,266366.88,Apple Store,Gift Card,Government,18–24,N/A,3.6,Kept
APPL-00007028,2022-03-29,2022,Q1,March,Pakistan,Asia,Peshawar,MacBook Pro 16-inch (M3 Pro),Mac,1 TB SSD,Gold,2423.01,2,1,2374.55,2374.55,PKR,279.0,662499.45,Third-Party Retailer,Net Banking,Government,35–44,N/A,4.8,Kept
APPL-00007029,2022-05-18,2022,Q2,May,Pakistan,Asia,Peshawar,Magic Trackpad,Accessories,N/A,Silver,126.54,3,1,122.74,122.74,PKR,279.0,34244.46,Apple Store,EMI / Installment,Business,45–54,N/A,3.7,Kept
APPL-00007030,2022-06-29,2022,Q2,June,Pakistan,Asia,Peshawar,MacBook Pro 14-inch (M3),Mac,2 TB SSD,Midnight,1908.07,5,2,1812.67,3625.34,PKR,279.0,1011469.86,Authorized Reseller,Debit Card,Government,45–54,N/A,,Kept
